,embedding_runtime,graph_matching_runtime,problem_build_runtimes,problem_solve_runtimes
88,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0010020732879638672, 0.0, 0.0, 0.0]",0.012010335922241211,0.06100058555603027
89,"[0.0, 0.0, 0.0009992122650146484, 0.0, 0.0, 0.0009930133819580078, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.05919671058654785,0.0798959732055664
90,"[0.0, 0.0, 0.0, 0.00099945068359375, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.00931096076965332,0.06371259689331055
91,"[0.001001596450805664, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.02499985694885254,0.09511470794677734
92,"[0.0009999275207519531, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.013366937637329102,0.07548022270202637
93,"[0.0, 0.0, 0.0, 0.0009987354278564453, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.004006147384643555,0.051584482192993164
94,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.06556534767150879,0.1902756690979004
95,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0170290470123291,0.09273409843444824
96,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0014865398406982422]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0050067901611328125,0.05555081367492676
97,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.007927179336547852,0.06611871719360352
98,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.001024484634399414, 0.0, 0.0, 0.0]",0.011188030242919922,0.07884740829467773
99,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0009801387786865234]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.23595929145812988,0.6631343364715576
