,embedding_runtime,graph_matching_runtime,problem_build_runtimes,problem_solve_runtimes
153,"[0.032369375228881836, 0.03325939178466797, 0.02199387550354004]","[0.001996755599975586, 0.003356456756591797]",0.000990152359008789,0.02801060676574707
154,"[0.032317399978637695, 0.03395247459411621, 0.029953479766845703]","[0.0060138702392578125, 0.0065021514892578125]",0.0009980201721191406,0.0414886474609375
155,"[0.021616697311401367, 0.024088621139526367, 0.024672746658325195]","[0.010593414306640625, 0.003006458282470703]",0.0010073184967041016,0.03944110870361328
156,"[0.03664898872375488, 0.031334877014160156, 0.026978015899658203]","[0.021117687225341797, 0.10291695594787598]",0.002017498016357422,0.04041934013366699
157,"[0.016997337341308594, 0.028708219528198242, 0.02662038803100586]","[0.0020055770874023438, 0.002034425735473633]",0.0010619163513183594,0.042325735092163086
158,"[0.0286407470703125, 0.027608633041381836, 0.04088878631591797]","[0.41403937339782715, 1.6902294158935547]",0.0022008419036865234,0.05414628982543945
159,"[0.023505687713623047, 0.027523279190063477, 0.029886484146118164]","[0.0030057430267333984, 0.002006053924560547]",0.0009996891021728516,0.02763199806213379
160,"[0.018984556198120117, 0.02008676528930664, 0.019254446029663086]","[0.0015282630920410156, 0.002006053924560547]",0.0,0.02425980567932129
161,"[0.02924489974975586, 0.026446819305419922, 0.030579328536987305]","[0.004006147384643555, 0.004006385803222656]",0.0009844303131103516,0.028649568557739258
162,"[0.022988557815551758, 0.019332170486450195, 0.022760391235351562]","[0.0020055770874023438, 0.00200653076171875]",0.0009996891021728516,0.024165630340576172
163,"[0.018679380416870117, 0.01589035987854004, 0.0173337459564209]","[0.0020058155059814453, 0.002007007598876953]",0.0014681816101074219,0.02702021598815918
164,"[0.015990257263183594, 0.020276546478271484, 0.021285295486450195]","[0.0019991397857666016, 0.002170085906982422]",0.0010008811950683594,0.03513383865356445
165,"[0.014015436172485352, 0.017544269561767578, 0.02166152000427246]","[0.0010066032409667969, 0.0020089149475097656]",0.0010898113250732422,0.011872291564941406
166,"[0.016998291015625, 0.016605615615844727, 0.021489381790161133]","[0.0030105113983154297, 0.0020055770874023438]",0.0009996891021728516,0.04399752616882324
167,"[0.01898813247680664, 0.018988609313964844, 0.022084474563598633]","[0.002007007598876953, 0.0009951591491699219]",0.0,0.010128498077392578
168,"[0.0269927978515625, 0.018698930740356445, 0.024904251098632812]","[0.026413440704345703, 0.030189990997314453]",0.0010111331939697266,0.050505638122558594
169,"[0.015994787216186523, 0.028525114059448242, 0.02687668800354004]","[0.0030069351196289062, 0.0029981136322021484]",0.0010416507720947266,0.040706634521484375
170,"[0.017513751983642578, 0.028995752334594727, 0.025019407272338867]","[0.002004861831665039, 0.0050051212310791016]",0.0010058879852294922,0.04412388801574707
171,"[0.018988609313964844, 0.021392345428466797, 0.023505449295043945]","[0.011022090911865234, 0.0035185813903808594]",0.0020067691802978516,0.04199790954589844
172,"[0.019001245498657227, 0.02719402313232422, 0.02593851089477539]","[0.0029375553131103516, 0.0009987354278564453]",0.0009946823120117188,0.03268837928771973
173,"[0.028002500534057617, 0.024089336395263672, 0.03482532501220703]","[0.04614877700805664, 0.5184390544891357]",0.003001689910888672,0.05170893669128418
174,"[0.02215886116027832, 0.03159666061401367, 0.025418519973754883]","[0.0032804012298583984, 0.015005350112915039]",0.001961231231689453,0.059084415435791016
175,"[0.017999649047851562, 0.025319814682006836, 0.02907586097717285]","[0.006234884262084961, 0.002999544143676758]",0.0010068416595458984,0.043053388595581055
176,"[0.01941990852355957, 0.019573211669921875, 0.02494072914123535]","[0.0022323131561279297, 0.005997896194458008]",0.002000093460083008,0.04679560661315918
177,"[0.01599431037902832, 0.019332408905029297, 0.021557331085205078]","[0.0010194778442382812, 0.0010068416595458984]",0.0009999275207519531,0.010997772216796875
178,"[0.03681015968322754, 0.02419304847717285, 0.023029088973999023]","[0.005005598068237305, 0.007006168365478516]",0.002003908157348633,0.04709625244140625
179,"[0.017991065979003906, 0.02099442481994629, 0.024928808212280273]","[0.0020067691802978516, 0.0020062923431396484]",0.0009982585906982422,0.04533720016479492
180,"[0.02630758285522461, 0.028577804565429688, 0.026999473571777344]","[0.008005380630493164, 0.06051778793334961]",0.0019936561584472656,0.04751420021057129
181,"[0.021440744400024414, 0.025690793991088867, 0.027668476104736328]","[0.002007007598876953, 0.0029997825622558594]",0.0012960433959960938,0.03901243209838867
182,"[0.022226810455322266, 0.021747589111328125, 0.02160024642944336]","[0.0010123252868652344, 0.0020062923431396484]",0.0010097026824951172,0.028659582138061523
183,"[0.029386043548583984, 0.02504253387451172, 0.03469991683959961]","[0.006005287170410156, 0.008999109268188477]",0.0020008087158203125,0.040389299392700195
184,"[0.020514249801635742, 0.016655445098876953, 0.021900415420532227]","[0.0020058155059814453, 0.002006053924560547]",0.0014972686767578125,0.025719165802001953
185,"[0.042407989501953125, 0.024593353271484375, 0.027296781539916992]","[0.41713500022888184, 0.445265531539917]",0.0029976367950439453,0.05428934097290039
